newid,Species,EEZ,timestay (1/30days),timestay^2 (1/30days)
7975,57,211,20.059257663096368,402.37381799449037
7976,57,211,30.0,900.0
7977,57,211,30.000000000000004,900.0000000000002
7978,57,211,29.999999999999996,899.9999999999998
7979,57,211,30.0,900.0
7980,57,211,30.0,900.0
7981,57,211,30.0,900.0
7982,57,0,4.809235708109101,23.12874809615165
7982,57,211,25.1907642918909,634.5746056096057
7983,57,211,29.999999999999996,899.9999999999998
7984,57,211,30.0,900.0
7985,57,211,29.999999999999996,899.9999999999998
7986,57,211,30.0,900.0
7987,57,211,30.000000000000004,900.0000000000002
7988,57,211,30.0,900.0
7989,57,211,30.0,900.0
7990,57,211,30.0,900.0
7991,57,211,30.0,900.0
7992,57,211,30.0,900.0
7993,57,0,2.2013251252025063,4.84583230684783
7993,57,211,27.79867487479749,772.7663247946973
7994,57,211,30.0,900.0
7995,57,211,30.0,900.0
7996,57,211,30.0,900.0
7997,57,211,29.999999999999996,899.9999999999998
7998,57,211,30.0,900.0
7999,57,211,30.000000000000004,900.0000000000002
8000,57,103,30.0,900.0
8001,57,103,30.000000000000004,900.0000000000002
8002,57,103,30.0,900.0
8003,57,103,29.999999999999996,899.9999999999998
8004,57,103,30.0,900.0
8005,57,103,30.0,900.0
8006,57,103,29.999999999999996,899.9999999999998
8007,57,103,29.999999999999996,899.9999999999998
8008,57,103,30.0,900.0
8009,57,103,30.0,900.0
8010,57,103,30.0,900.0
8011,57,103,30.0,900.0
8012,57,103,30.0,900.0
8013,57,103,30.0,900.0
8014,57,103,30.000000000000004,900.0000000000002
8015,57,103,30.0,900.0
8016,57,103,30.0,900.0
8017,57,103,30.0,900.0
8018,57,103,30.0,900.0
8019,57,103,30.0,900.0
8020,57,103,30.0,900.0
8021,57,103,30.0,900.0
8022,57,103,30.0,900.0
8023,57,103,30.0,900.0
8024,57,103,30.0,900.0
8025,57,103,30.0,900.0
8026,57,103,30.0,900.0
8027,57,103,30.000000000000004,900.0000000000002
8028,57,103,30.0,900.0
8029,57,103,30.0,900.0
8030,57,103,30.0,900.0
8031,57,103,30.0,900.0
8032,57,103,30.000000000000004,900.0000000000002
8033,57,103,30.000000000000004,900.0000000000002
8034,57,0,0.011198777048271822,0.00012541260737689976
8034,57,103,29.98880122295173,899.3281987897111
8035,57,103,30.0,900.0
8036,57,103,30.0,900.0
8037,57,103,30.0,900.0
8038,57,103,30.0,900.0
8039,57,103,30.0,900.0
8040,57,103,30.0,900.0
8041,57,103,30.0,900.0
8042,57,103,30.0,900.0
8043,57,103,30.0,900.0
8044,57,103,30.0,900.0
8045,57,103,30.0,900.0
8046,57,103,30.0,900.0
8047,57,103,30.000000000000004,900.0000000000002
8048,57,103,30.0,900.0
8049,57,103,29.999999999999996,899.9999999999998
8050,57,103,30.000000000000004,900.0000000000002
8051,57,103,30.0,900.0
8052,57,0,7.191442158644095,51.716840321123634
8052,57,103,22.808557841355903,520.2303108024778
8053,57,103,30.000000000000004,900.0000000000002
8054,57,103,29.999999999999996,899.9999999999998
8055,57,103,29.999999999999996,899.9999999999998
8056,57,103,29.999999999999996,899.9999999999998
8057,57,103,30.0,900.0
8058,57,103,29.999999999999996,899.9999999999998
8059,57,103,29.999999999999996,899.9999999999998
8060,57,103,30.0,900.0
8061,57,103,30.0,900.0
8062,57,103,30.0,900.0
8063,57,103,30.0,900.0
8064,57,103,30.0,900.0
8065,57,103,30.0,900.0
8066,57,103,30.0,900.0
8067,57,103,30.000000000000004,900.0000000000002
8068,57,103,30.0,900.0
8069,57,103,30.0,900.0
8070,57,103,30.0,900.0
8071,57,0,11.003883668694924,121.08545579417085
8071,57,103,18.996116331305075,360.8524356724754
8072,57,103,30.0,900.0
8073,57,103,30.0,900.0
8074,57,103,30.000000000000004,900.0000000000002
8075,57,103,30.0,900.0
8076,57,103,29.999999999999996,899.9999999999998
8077,57,103,30.0,900.0
8078,57,103,30.0,900.0
8079,57,103,30.0,900.0
8080,57,103,30.0,900.0
8081,57,103,30.0,900.0
8082,57,103,30.0,900.0
8083,57,103,29.999999999999996,899.9999999999998
8084,57,103,30.0,900.0
8085,57,0,9.541751622922678,91.04502403354756
8085,57,103,20.45824837707732,418.53992665818686
8086,57,103,30.0,900.0
8087,57,103,30.000000000000004,900.0000000000002
8088,58,0,4.186173855760029,17.52405155064879
8088,58,111,25.81382614423997,666.353620205047
8089,58,111,30.0,900.0
8090,58,0,19.14366507591631,366.47991253885783
8090,58,111,10.55693514799825,111.44887971904082
8090,58,246,0.2993997760854386,0.08964022592001078
8091,58,111,29.999999999999996,899.9999999999998
8092,58,111,30.000000000000004,900.0000000000002
8093,58,111,4.713059309024011,22.21292805037789
8093,58,246,25.28694069097599,639.4293695089373
8094,58,111,30.0,900.0
8095,58,111,30.0,900.0
8096,58,111,30.0,900.0
8097,58,111,30.0,900.0
8098,58,111,30.0,900.0
8099,58,111,30.000000000000004,900.0000000000002
8100,58,111,30.0,900.0
8101,58,111,30.000000000000004,900.0000000000002
8102,58,111,30.0,900.0
8103,58,111,16.857115321869617,284.1623369748114
8103,58,246,13.142884678130379,172.73541766263426
8104,58,111,30.0,900.0
8105,58,111,30.000000000000004,900.0000000000002
8106,58,111,30.0,900.0
8107,58,111,29.999999999999996,899.9999999999998
8108,58,111,29.999999999999996,899.9999999999998
8109,58,0,26.26926697345993,690.0743873229127
8109,58,111,3.730733026540069,13.918368915316824
8110,58,111,30.000000000000004,900.0000000000002
8111,58,111,30.0,900.0
8112,58,111,30.0,900.0
8113,58,111,30.0,900.0
8114,58,0,12.15298771789798,147.69511047137917
8114,58,111,13.728710826420736,188.47750095548193
8114,58,246,4.1183014556812845,16.960406879866586
8115,58,0,13.928294049371935,193.99737512576965
8115,58,111,16.07170595062807,258.29973216345365
8116,58,111,30.0,900.0
8117,58,0,0.8666992215662561,0.7511675406635543
8117,58,111,18.70366254087228,349.8269924428289
8117,58,246,10.429638237561464,108.7773537664042
8118,58,111,30.0,900.0
8119,58,0,22.216386112462075,493.5678118979978
8119,58,111,7.361069535936819,54.1853447128971
8119,58,246,0.42254435160110415,0.17854372906999752
8120,58,111,30.0,900.0
8121,58,111,30.0,900.0
8122,58,111,30.0,900.0
8123,58,0,14.796941535276694,218.94947879839663
8123,58,111,14.271600586923944,203.67858331268786
8123,58,246,0.9314578777993614,0.86761377811449
8124,58,0,26.17900869561221,685.3404962849397
8124,58,106,0.29850791066711496,0.08910697273084629
8124,58,111,3.5224833937206745,12.40788925903792
8125,58,0,14.687125845579308,215.7116656038837
8125,58,111,13.854198224274223,191.93880843748303
8125,58,246,1.4586759301464698,2.1277354691886687
8126,58,111,14.886744513723333,221.61516221687174
8126,58,246,15.11325548627667,228.41049139347183
8127,58,111,30.0,900.0
8128,58,111,30.0,900.0
8129,58,111,30.0,900.0
8130,58,111,30.0,900.0
8131,58,111,30.0,900.0
8132,58,0,25.56790758581663,653.7178983168596
8132,58,111,4.432092414183367,19.643443167861744
8133,58,111,30.0,900.0
8134,58,0,12.434032261359636,154.60515827653222
8134,58,111,14.687563362899446,215.7245175391861
8134,58,246,2.8784043757409177,8.285211750284462
8135,58,111,30.0,900.0
8136,58,111,17.04355045529766,290.48261212227703
8136,58,246,12.956449544702345,167.8695848044176
8137,58,111,23.455810840166446,550.1750621696698
8137,58,246,6.544189159833555,42.826411759683005
8138,58,111,30.0,900.0
8139,58,111,30.000000000000004,900.0000000000002
8140,58,111,30.0,900.0
8141,58,111,30.0,900.0
8142,58,111,30.0,900.0
8143,58,111,29.999999999999996,899.9999999999998
8144,58,111,30.0,900.0
8145,58,111,30.0,900.0
8146,58,111,19.054737075839256,363.08300502936316
8146,58,246,10.945262924160746,119.79878047900785
8147,58,111,30.0,900.0
8148,58,111,30.0,900.0
8149,58,0,1.5522184245503554,2.4093820375135873
8149,58,111,24.96495908246979,623.2491819893909
8149,58,246,3.4828224929798566,12.130052517606423
8150,58,0,0.1738946907083778,0.030239363456562373
8150,58,111,29.82610530929162,889.5965579209537
8151,58,111,30.0,900.0
8152,58,111,30.0,900.0
8153,58,111,29.999999999999996,899.9999999999998
8154,58,111,30.0,900.0
8155,58,111,30.0,900.0
8156,58,111,14.699498316444542,216.0752507551559
8156,58,246,15.300501683555456,234.10535176848336
8157,58,111,30.000000000000004,900.0000000000002
8158,58,111,30.0,900.0
8159,58,111,30.0,900.0
8160,58,0,14.451154502319174,208.83586644989973
8160,58,111,15.548845497680826,241.7665963107493
8161,58,111,30.0,900.0
8162,58,111,29.999999999999996,899.9999999999998
8163,58,111,30.0,900.0
8164,58,111,30.0,900.0
8165,58,111,18.416020716781105,339.14981904091087
8165,58,246,11.583979283218895,134.18857603404453
8166,59,193,30.0,900.0
8167,59,193,30.0,900.0
8168,59,193,30.0,900.0
8169,59,193,30.0,900.0
8170,59,193,30.0,900.0
8171,59,193,30.0,900.0
8172,59,193,30.000000000000004,900.0000000000002
8173,59,193,30.0,900.0
8174,59,193,30.0,900.0
8175,59,193,30.0,900.0
8176,59,193,30.000000000000004,900.0000000000002
8177,59,193,30.0,900.0
8178,59,193,30.0,900.0
8179,59,193,30.0,900.0
8180,59,193,30.0,900.0
8181,59,193,30.0,900.0
8182,59,193,30.0,900.0
8183,59,193,29.999999999999996,899.9999999999998
8184,59,193,30.0,900.0
8185,59,193,30.0,900.0
8186,59,193,30.0,900.0
8187,59,193,30.0,900.0
8188,59,193,30.0,900.0
8189,59,193,30.0,900.0
8190,59,193,30.0,900.0
8191,59,193,30.0,900.0
8192,59,193,30.0,900.0
8193,59,193,30.000000000000004,900.0000000000002
8194,59,193,30.0,900.0
8195,59,193,30.000000000000004,900.0000000000002
8196,59,193,30.0,900.0
8197,59,193,30.0,900.0
8198,59,193,30.0,900.0
8199,59,193,30.0,900.0
8200,59,193,30.000000000000004,900.0000000000002
8201,59,193,30.0,900.0
8202,59,193,29.999999999999996,899.9999999999998
8203,59,193,30.000000000000004,900.0000000000002
8204,59,193,30.0,900.0
8205,59,193,30.0,900.0
8206,59,193,30.0,900.0
8207,59,193,30.0,900.0
8208,59,193,30.000000000000004,900.0000000000002
8209,59,193,29.999999999999996,899.9999999999998
8210,59,193,30.0,900.0
8211,59,193,30.000000000000004,900.0000000000002
8212,59,193,29.999999999999996,899.9999999999998
8213,59,193,30.0,900.0
8214,59,193,30.0,900.0
8215,59,193,30.000000000000004,900.0000000000002
8216,59,193,30.000000000000004,900.0000000000002
8217,59,193,30.0,900.0
8218,59,193,30.0,900.0
8219,59,193,29.999999999999996,899.9999999999998
8220,59,193,30.000000000000004,900.0000000000002
8221,59,193,30.0,900.0
8222,59,193,30.0,900.0
8223,59,193,30.000000000000004,900.0000000000002
8224,59,193,29.999999999999996,899.9999999999998
8225,59,193,29.999999999999996,899.9999999999998
8226,59,193,30.0,900.0
8227,59,193,30.000000000000004,900.0000000000002
8228,59,193,30.0,900.0
8229,59,193,30.0,900.0
8230,59,193,30.0,900.0
8231,59,193,30.0,900.0
8232,59,193,30.0,900.0
8233,59,193,30.0,900.0
8234,59,193,30.0,900.0
8235,59,193,30.0,900.0
8236,59,193,30.0,900.0
8237,59,193,30.0,900.0
8238,59,193,29.999999999999996,899.9999999999998
8239,59,193,30.000000000000004,900.0000000000002
8240,59,193,30.0,900.0
8241,59,193,30.0,900.0
8242,59,193,30.0,900.0
8243,59,193,30.0,900.0
8244,59,193,29.999999999999996,899.9999999999998
8245,59,193,30.0,900.0
8246,59,193,30.0,900.0
8247,59,193,29.999999999999996,899.9999999999998
8248,59,193,29.999999999999996,899.9999999999998
8249,59,193,30.0,900.0
8250,59,193,30.0,900.0
8251,59,193,30.0,900.0
8252,59,193,30.0,900.0
8253,59,193,30.0,900.0
8254,59,193,29.999999999999996,899.9999999999998
8255,59,193,30.0,900.0
8256,59,193,30.0,900.0
8257,59,193,30.0,900.0
8258,59,193,29.999999999999996,899.9999999999998
8259,59,193,30.0,900.0
8260,59,193,30.0,900.0
8261,59,193,30.0,900.0
8262,59,193,30.0,900.0
8263,59,193,30.0,900.0
8264,59,193,30.0,900.0
8265,59,193,30.0,900.0
8266,59,193,30.0,900.0
8267,59,193,30.0,900.0
8268,59,193,30.000000000000004,900.0000000000002
8269,59,193,30.0,900.0
8270,59,193,30.0,900.0
8271,59,193,30.0,900.0
8272,59,193,30.0,900.0
8273,59,193,29.999999999999996,899.9999999999998
8274,59,193,30.0,900.0
8275,59,193,30.0,900.0
8276,59,193,30.0,900.0
8277,59,193,30.000000000000004,900.0000000000002
8278,59,193,30.0,900.0
8279,59,193,30.000000000000004,900.0000000000002
8280,59,193,30.0,900.0
8281,59,193,30.0,900.0
8282,59,193,30.000000000000004,900.0000000000002
8283,59,193,30.0,900.0
8284,59,193,30.0,900.0
8285,59,193,30.0,900.0
8286,59,193,30.0,900.0
8287,59,193,30.0,900.0
8288,59,193,30.0,900.0
8289,59,193,29.999999999999996,899.9999999999998
8290,59,193,30.000000000000004,900.0000000000002
8291,59,193,30.0,900.0
8292,59,193,30.000000000000004,900.0000000000002
8293,59,193,30.0,900.0
8294,59,193,30.0,900.0
8295,59,193,30.0,900.0
8296,60,0,27.348856782135968,747.9599672897846
8296,60,183,2.6511432178640324,7.0285603616264565
8297,60,0,25.368023397526226,643.536611097438
8297,60,183,4.631976602473774,21.455207245864486
8298,60,0,19.13111799231902,365.9996756360325
8298,60,85,0.3327633220895042,0.11073142852804312
8298,60,183,10.536118685591475,111.00979695686983
8299,60,183,30.0,900.0
8300,60,0,27.03875743939358,731.0944038663617
8300,60,85,0.13064305414809133,0.017067607597141123
8300,60,183,2.8305995064583294,8.012293565962137
8301,60,0,24.611763689739934,605.738911919601
8301,60,183,5.388236310260068,29.033090535205034
8302,60,0,18.5565599601697,344.3459175553733
8302,60,45,3.5329241996994716,12.481553400822152
8302,60,183,7.910515840130829,62.57626085696076
8303,60,0,22.9182377455757,525.2456213627307
8303,60,183,7.081762254424302,50.15135662818878
8304,60,0,27.562416900577407,759.6868254012351
8304,60,85,0.22159846358070584,0.04910587906132941
8304,60,183,2.215984635841885,4.910587906287292
8305,60,0,24.87565271261823,618.7980978787907
8305,60,85,1.0089388441653617,1.0179575912657362
8305,60,183,4.115408443216407,16.936586654496892
8306,60,0,25.243318399513797,637.2251238192318
8306,60,183,4.756681600486199,22.626019848403946
8307,61,40,29.694255000492273,881.7487800342603
8307,61,94,0.30574499950772627,0.09348000472397953
8308,61,40,26.082136927857928,680.2778667235302
8308,61,94,3.917863072142074,15.349651052054531
8309,61,40,29.990721187346516,899.4433573371552
8309,61,94,0.009278812653486814,8.609636425850701e-05
8310,61,40,30.0,900.0
8311,61,40,30.000000000000004,900.0000000000002
8312,61,40,30.0,900.0
8313,61,40,29.893653707664512,893.6305319937643
8313,61,94,0.1063462923354833,0.011309533893504075
8314,61,40,29.5733716251656,874.5843092801498
8314,61,94,0.42662837483439764,0.1820117702138393
8315,61,40,30.000000000000004,900.0000000000002
8316,61,40,30.0,900.0
8317,61,40,30.0,900.0
8318,61,40,29.80071236071726,888.0824572062064
8318,61,94,0.1992876392827415,0.0397155631708881
8319,61,40,30.0,900.0
8320,61,40,30.0,900.0
8321,61,40,29.999999999999996,899.9999999999998
8322,62,165,30.0,900.0
8323,62,165,30.0,900.0
8324,62,165,30.0,900.0
8325,62,165,30.0,900.0
8326,62,165,30.0,900.0
8327,62,165,30.0,900.0
8328,62,165,30.0,900.0
8329,62,165,30.0,900.0
8330,62,165,30.0,900.0
8331,62,165,30.0,900.0
8332,62,165,30.000000000000004,900.0000000000002
8333,62,165,30.0,900.0
8334,62,165,30.0,900.0
8335,62,165,30.0,900.0
8336,62,165,30.0,900.0
8337,62,165,30.0,900.0
8338,62,165,30.0,900.0
8339,62,165,30.0,900.0
8340,62,165,30.0,900.0
8341,62,165,30.0,900.0
8342,62,165,29.999999999999996,899.9999999999998
8343,62,165,30.0,900.0
8344,62,165,30.000000000000004,900.0000000000002
8345,62,165,30.0,900.0
8346,63,40,30.0,900.0
8347,63,40,30.0,900.0
8348,63,40,19.275682546162766,371.5519376204439
8348,63,247,10.724317453837234,115.01098485067793
8350,63,40,30.0,900.0
8351,63,40,30.0,900.0
8352,63,40,28.145765169054826,792.1840969515798
8352,63,247,1.8542348309451748,3.438186808290281
8353,63,40,30.0,900.0
8354,64,0,12.31821813824104,151.73849810129056
8354,64,247,17.68178186175896,312.6454098068282
8355,64,247,29.999999999999996,899.9999999999998
8356,64,247,29.999999999999996,899.9999999999998
8357,64,247,29.999999999999996,899.9999999999998
8358,64,247,30.0,900.0
8359,64,0,10.056114870440512,101.12544628749478
8359,64,40,17.68675333578776,312.82124356099945
8359,64,247,2.2571317937717295,5.094643934455185
8360,64,0,1.3345501395771295,1.7810240750453359
8360,64,40,17.89329845589148,320.1701296316084
8360,64,247,10.77215140453139,116.03924588214761
8361,64,0,26.20238995316413,686.5652392576765
8361,64,247,3.7976100468358727,14.42184206782876
8362,64,0,15.030786684219507,225.92454834651045
8362,64,247,14.969213315780491,224.07734729333998
8363,64,0,11.253984196021898,126.65216028431065
8363,64,40,2.415356585544547,5.833947435333413
8363,64,247,16.330659218433556,266.69043050860887
8364,64,0,26.276966312034627,690.4789585638027
8364,64,247,3.723033687965373,13.860979841725047
8365,64,247,30.0,900.0
8366,64,40,10.450297717498762,109.20872238435983
8366,64,247,19.54970228250124,382.1908593344342
8367,64,0,25.030774606245703,626.5396773886747
8367,64,247,4.969225393754295,24.693201013932526
8368,64,0,26.054179521930738,678.820270560995
8368,64,247,3.9458204780692636,15.569499245150752
8369,64,0,21.4431658689298,459.8093624824359
8369,64,247,8.556834131070202,73.21941034664793
8370,64,0,20.679937117609196,427.65979918827054
8370,64,40,0.031228755948632454,0.0009752351980992469
8370,64,247,9.288834126442174,86.28243942855674
8371,64,0,13.70793454772044,187.90746956458756
8371,64,247,16.29206545227956,265.43139670136117
8372,64,149,30.0,900.0
8373,64,149,30.0,900.0
8374,64,40,4.7520142649636545,22.581639574418062
8374,64,149,7.191736410466235,51.72107259762576
8374,64,247,18.05624932457011,326.02813967103856
8375,64,149,6.810332466148963,46.380628299482616
8375,64,247,23.189667533851036,537.7606803305448
8376,64,40,0.8640173345193298,0.7465259543498876
8376,64,149,17.30359480565973,299.41439319845443
8376,64,247,11.832387859820935,140.00540246523784
8377,64,149,30.0,900.0
8378,64,149,29.999999999999996,899.9999999999998
8379,64,247,30.0,900.0
8380,64,40,20.09829063353111,403.9412863898844
8380,64,247,9.901709366468888,98.0438483780177
8381,64,0,25.663937064061447,658.6376656281069
8381,64,247,4.336062935938555,18.80144178442008
8382,64,0,19.301260175015926,372.53864434365585
8382,64,40,3.6156001434169545,13.072564397076702
8382,64,247,7.0831396815671175,50.17086774859072
8383,64,0,25.861623327217885,668.8235611189002
8383,64,247,4.138376672782115,17.126161485827172
8384,64,0,26.87664646228705,722.354125058767
8384,64,247,3.1233535377129513,9.755337321544008
8385,64,0,25.77909943811475,664.5619678402081
8385,64,247,4.220900561885251,17.816001553323225
8386,64,0,26.421178510693967,698.0786738939566
8386,64,247,3.5788214893060326,12.807963252318649
8387,64,0,15.981243976569127,255.400159038627
8387,64,40,8.633775669063603,74.54208230371466
8387,64,247,5.384980354367269,28.99801341692144
8388,64,0,23.061868868502195,531.8497957079907
8388,64,40,1.6442863718678937,2.7036776727104814
8388,64,247,5.293844759629909,28.02479233906105
8389,64,0,14.547162899242505,211.6199484170976
8389,64,247,15.452837100757497,238.79017446254738
8390,64,0,5.468635056503292,29.90596938121676
8390,64,247,24.531364943496705,601.7878659910191
8391,64,0,26.541888021368948,704.4718197388885
8391,64,247,3.4581119786310515,11.958538456751565
8392,64,0,26.744110520941657,715.2474475563422
8392,64,247,3.255889479058342,10.600816299842803
8393,64,0,25.29903477016112,640.0411603018214
8393,64,247,4.700965229838877,22.099074092154083
8394,64,0,25.620513792283006,656.4107269805637
8394,64,247,4.379486207716994,19.179899443583377
8395,64,247,30.0,900.0
8396,64,0,27.338108850273173,747.3721955093844
8396,64,247,2.661891149726824,7.085664492993994
8397,64,0,27.776723319824207,771.5463583860659
8397,64,247,2.2232766801757915,4.942959196613488
8398,64,0,7.653505351696561,58.5761441684479
8398,64,40,0.9345791002763069,0.8734380946732713
8398,64,247,21.411915548027135,458.47012743584617
8399,64,0,25.19161740226451,634.617587342076
8399,64,247,4.808382597735495,23.120543206205546
8400,64,0,29.999999999999996,899.9999999999998
8401,64,0,1.8175407103474261,3.3034542337702266
8401,64,247,28.182459289652574,794.2510116129247
8402,64,0,3.026267110613525,9.158292624781133
8402,64,247,26.973732889386476,727.5822659879697
8403,64,0,6.055928264135004,36.67426714034921
8403,64,40,1.408096658811417,1.982736200555876
8403,64,247,22.53597507705358,507.87017267358004
8404,64,247,30.0,900.0
8405,64,247,30.0,900.0
8406,64,247,30.0,900.0
8407,64,247,30.0,900.0
8408,64,247,30.000000000000004,900.0000000000002
8409,64,247,29.999999999999996,899.9999999999998
8410,64,247,30.0,900.0
8411,64,0,22.87912226495948,523.4542356149647
8411,64,247,7.120877735040518,50.706899717395785
8412,64,0,4.545357066270661,20.66027085989663
8412,64,40,21.666750766354532,469.4480887713247
8412,64,247,3.78789216737481,14.348127071659434
8413,64,0,24.29084759102578,590.045276690443
8413,64,247,5.709152408974218,32.59442122889611
8414,64,0,13.993090503525313,195.80658183985028
8414,64,40,7.894371752670654,62.32110536936434
8414,64,247,8.112537743804031,65.813268644645
8415,64,0,24.018708568622504,576.8983613044201
8415,64,247,5.9812914313775005,35.77584718706991
8416,64,0,22.939348924067403,526.2137290601123
8416,64,247,7.060651075932596,49.852793616068126
8417,64,0,26.461551078431242,700.2136854764257
8417,64,247,3.5384489215687545,12.520620770551082
8418,64,0,4.618595413214625,21.331423590967173
8418,64,40,14.91791577444588,222.54421105346123
8418,64,247,10.463488812339492,109.48459812595371
8419,64,0,23.421347924092668,548.5595385813999
8419,64,247,6.578652075907332,43.27866313583985
8420,64,0,20.06200631911468,402.4840975481973
8420,64,40,0.4042917324899876,0.16345180495975573
8420,64,247,9.533701948395333,90.89147284083697
8421,64,0,11.256532502069772,126.70952397015317
8421,64,247,18.74346749793023,351.3175738459669
8422,64,0,25.94777995772027,673.2872847342699
8422,64,247,4.052220042279732,16.420487271053553
8423,64,0,8.411187388322537,70.7480732814761
8423,64,40,6.950184233697707,48.30506088234018
8423,64,247,14.638628377979758,214.28944078859428
8424,64,0,21.723963014713075,471.9305690646216
8424,64,247,8.276036985286925,68.4927881818371
8425,64,0,12.188015478620109,148.54772130708335
8425,64,247,17.811984521379895,317.26679258987696
8426,64,40,8.001512136903116,64.02419647700788
8426,64,247,21.998487863096884,483.9334682628209
8427,64,0,21.132506527428212,446.582832131796
8427,64,247,8.867493472571784,78.63244048610319
8428,64,0,17.825818597042232,317.7598086546567
8428,64,247,12.174181402957766,148.2106928321227
8429,64,0,22.031341162387744,485.37999341352054
8429,64,247,7.9686588376122565,63.49952367025592
8430,64,0,25.345808534248295,642.4100102547737
8430,64,247,4.6541914657517065,21.661498199876018
8431,64,0,25.84018163458969,667.7149869085863
8431,64,247,4.159818365410308,17.304088833204887
8432,64,0,25.32367193514777,641.2883602789909
8432,64,247,4.676328064852226,21.868044170124563
8433,64,0,18.062034482439007,326.23708964481574
8433,64,247,11.937965517560992,142.51502069847527
8434,64,0,21.770195011174103,473.9413908245498
8434,64,40,2.431601903251653,5.912687815897062
8434,64,247,5.798203085574241,33.61915902156265
8435,64,0,25.582743662318645,654.4767732919048
8435,64,247,4.417256337681357,19.512153552786113
8436,64,0,22.328301137211774,498.55303167401263
8436,64,247,7.671698862788223,58.85496344130612
8437,64,247,30.0,900.0
8438,64,0,22.46169179675276,504.52759837231025
8438,64,40,1.3043181244925761,1.7012457698798313
8438,64,247,6.233990078754664,38.862632302011576
8439,64,0,20.607387530684264,424.66442083980127
8439,64,40,0.888372952257071,0.7892065023019442
8439,64,247,8.504239517058664,72.32208976350219
8440,64,0,15.540220606193435,241.49845648915905
8440,64,40,7.417984967303053,55.026500975134084
8440,64,247,7.04179442650351,49.5868687451359
8441,64,0,26.998867130603244,728.9388263359683
8441,64,247,3.001132869396757,9.006798499773613
8442,64,0,20.209427514030743,408.4209604448628
8442,64,40,1.3207373435108272,1.7443471305440368
8442,64,247,8.469835142458427,71.73810734042377
8443,64,0,26.34891839960928,694.2655008292684
8443,64,247,3.651081600390722,13.330396852711676
8444,64,0,21.206014288094032,449.69504198684825
8444,64,40,7.325967768727252,53.66980374843055
8444,64,247,1.4680179431787188,2.155076681494676
8445,64,0,26.677471608229443,711.687491407888
8445,64,247,3.3225283917705566,11.039194914121442
8446,64,0,22.28854829466264,496.7793850835089
8446,64,247,7.711451705337364,59.46648740375054
8447,64,0,27.233643112248256,741.6713171653068
8447,64,247,2.7663568877517424,7.6527304304115065
8448,64,0,27.330579458313007,746.9605735271609
8448,64,247,2.6694205416869905,7.125806028380466
8449,64,0,19.50538619853261,380.4600907539064
8449,64,247,10.494613801467391,110.13691884194985
8450,64,0,22.825331087454437,520.995739251914
8450,64,247,7.1746689125455605,51.47587400464769
8451,64,0,4.117427250215779,16.95320716081947
8451,64,247,25.88257274978422,669.9075721478727
8452,64,0,9.938059997947988,98.76503652281397
8452,64,40,7.606261678118644,57.85521671601625
8452,64,247,12.455678323933366,155.1439225093035
8453,64,0,24.968442355846744,623.4231136772416
8453,64,247,5.031557644153255,25.31657232643705
8454,64,149,30.000000000000004,900.0000000000002
8455,64,0,20.83635306832171,434.1536091877595
8455,64,149,4.5596636060632045,20.790532200457307
8455,64,247,4.603983325615085,21.196662462541735
8456,64,0,17.71322340769596,313.7582834909481
8456,64,40,2.062668390989856,4.254600891188681
8456,64,149,4.0241944175036295,16.194140709867376
8456,64,247,6.199913783810552,38.43893092668408
8457,64,0,12.512004436571162,156.55025502077646
8457,64,40,3.9271077085386747,15.42217495446388
8457,64,149,3.8620470438653594,14.915407369029161
8457,64,247,9.698840811024802,94.06751307760024
8458,64,0,23.212232744014266,538.8077489622881
8458,64,149,2.3344854866036213,5.449822487162947
8458,64,247,4.453281769382115,19.8317185175111
8459,64,149,29.999999999999996,899.9999999999998
8460,64,0,16.538988746179218,273.5381487462428
8460,64,149,4.720416292472537,22.282329974240174
8460,64,247,8.740594961348243,76.3980002783463
8461,64,0,16.778704177144665,281.5249138641318
8461,64,40,2.650081915037881,7.022934156410844
8461,64,149,4.672339848274691,21.830759657775566
8461,64,247,5.898874059542759,34.796715170346474
8462,64,0,15.078241051194604,227.35335319793018
8462,64,40,1.0930828714273135,1.1948301638077807
8462,64,149,3.433948170344354,11.792000036611338
8462,64,247,10.39472790703373,108.05036826126582
8463,64,0,24.07879102418897,579.7881771865633
8463,64,149,0.8205520425014311,0.6733056544532704
8463,64,247,5.1006569333095975,26.016701151319268
8464,64,149,18.764534883734047,352.10776940287195
8464,64,247,11.235465116265951,126.23567637882907
8465,64,149,16.70720860703818,279.1308194390906
8465,64,247,13.292791392961822,176.6983030167999
8466,64,40,13.256806461566853,175.74291755944068
8466,64,149,6.265079974174926,39.25122708280769
8466,64,247,10.47811356425822,109.79086386549208
8467,64,149,30.0,900.0
8468,64,40,17.788519317085342,316.43141949431833
8468,64,149,4.8435898342192125,23.460362482151698
8468,64,247,7.367890848695444,54.28581555829007
8469,64,247,29.999999999999996,899.9999999999998
8470,64,247,30.0,900.0
8471,64,40,11.682529521764431,136.48149602689747
8471,64,149,6.378468069330543,40.6848549114693
8471,64,247,11.939002408905024,142.53977851983996
8472,64,149,11.91234637661121,141.90399619636221
8472,64,247,18.08765362338879,327.1632135996896
8473,64,149,29.999999999999996,899.9999999999998
8474,64,0,7.106490154447829,50.50220231526392
8474,64,149,12.060696890218269,145.46040947772062
8474,64,247,10.832812955333901,117.34983652525001
