EEZ;newid
United Kingdom;9438
United Kingdom;9439
United Kingdom;9444
United Kingdom;9445
United Kingdom;9446
United Kingdom;9447
United Kingdom;9448
United Kingdom;9449
United Kingdom;9450
United Kingdom;9451
United Kingdom;9459
United Kingdom;9731
United Kingdom;9734
United Kingdom;9738
Faroe Is.;213
Faroe Is.;217
Faroe Is.;219
Faroe Is.;220
Faroe Is.;221
Faroe Is.;224
Faroe Is.;225
Faroe Is.;227
Faroe Is.;229
Faroe Is.;8567
Faroe Is.;8570
Faroe Is.;8579
Faroe Is.;8590
Faroe Is.;8591
Faroe Is.;8593
Faroe Is.;9194
Faroe Is.;9198
Faroe Is.;9200
Faroe Is.;9204
Faroe Is.;9205
Faroe Is.;9212
Faroe Is.;9235
Faroe Is.;9241
Faroe Is.;9246
Faroe Is.;9253
Faroe Is.;9256
Faroe Is.;9260
Faroe Is.;9262
Faroe Is.;9266
Faroe Is.;9275
Faroe Is.;9277
Faroe Is.;9280
Faroe Is.;9281
Faroe Is.;9286
Faroe Is.;9293
Faroe Is.;9299
Faroe Is.;9307
Faroe Is.;9315
Faroe Is.;9325
Faroe Is.;9356
Faroe Is.;9361
Faroe Is.;9372
Faroe Is.;9402
Faroe Is.;9418
Jan Mayen;213
Jan Mayen;217
Jan Mayen;219
Jan Mayen;220
Jan Mayen;221
Jan Mayen;225
Jan Mayen;227
Morocco;213
Morocco;215
Morocco;216
Morocco;217
Morocco;218
Morocco;219
Morocco;220
Morocco;225
Morocco;2633
Morocco;2634
Morocco;2640
Morocco;2647
Morocco;2651
Morocco;2728
Morocco;4064
Morocco;4066
Morocco;4070
Morocco;4073
Morocco;4076
Morocco;4077
Morocco;4078
Morocco;4079
Morocco;4081
Morocco;4082
Morocco;4083
Morocco;4084
Morocco;4085
Morocco;4086
Morocco;4087
Morocco;4088
Morocco;4089
Morocco;4094
Morocco;4099
Morocco;4113
Morocco;4118
Morocco;4121
Morocco;4122
Morocco;4125
Morocco;4126
Morocco;4133
Morocco;4139
Morocco;4145
Morocco;4155
Morocco;4156
Morocco;4161
Morocco;4162
Morocco;4169
Morocco;4182
Morocco;4191
Morocco;4200
Morocco;4208
Morocco;4221
Morocco;4235
Morocco;4359
Morocco;4360
Morocco;4451
Morocco;6624
Morocco;7462
Morocco;7547
Morocco;7556
Morocco;7561
Morocco;7577
Morocco;7585
Morocco;7586
Morocco;7589
Morocco;7596
Morocco;7600
Morocco;7613
Morocco;7620
Morocco;7622
Morocco;9454
Morocco;9457
Morocco;9466
Morocco;9971
Morocco;10428
Morocco;10429
Morocco;10430
Morocco;10431
Morocco;10432
Morocco;10433
Morocco;10435
Morocco;10436
Morocco;10773
Western Sahara;218
Western Sahara;221
Western Sahara;2634
Western Sahara;2668
Western Sahara;2728
Western Sahara;4064
Western Sahara;4067
Western Sahara;4069
Western Sahara;4070
Western Sahara;4071
Western Sahara;4072
Western Sahara;4074
Western Sahara;4075
Western Sahara;4077
Western Sahara;4078
Western Sahara;4079
Western Sahara;4083
Western Sahara;4084
Western Sahara;4085
Western Sahara;4086
Western Sahara;4088
Western Sahara;4108
Western Sahara;5216
Western Sahara;5220
Western Sahara;5227
Western Sahara;5232
Western Sahara;6603
Western Sahara;6624
Western Sahara;6736
Western Sahara;7463
Western Sahara;7585
Western Sahara;7586
Western Sahara;7587
Western Sahara;7589
Western Sahara;7590
Western Sahara;7592
Western Sahara;7593
Western Sahara;7598
Western Sahara;7600
Western Sahara;7606
Western Sahara;7610
Western Sahara;7613
Western Sahara;7614
Western Sahara;7615
Western Sahara;7616
Western Sahara;7620
Western Sahara;7622
Western Sahara;9971
Western Sahara;10429
Western Sahara;10432
Western Sahara;10433
Western Sahara;10744
Western Sahara;10764
Western Sahara;10774
Belgium;221
Belgium;5416
Belgium;5417
Belgium;5419
Belgium;5421
Belgium;5423
Belgium;5424
Netherlands;221
Netherlands;5416
Netherlands;5417
Netherlands;5419
Netherlands;5423
Netherlands;5424
Netherlands;8728
Netherlands;8988
Netherlands;9022
Australia;1461
Australia;1462
Australia;1463
Australia;1464
Australia;1465
Australia;1466
Australia;1467
Australia;1468
Australia;1469
Australia;1470
Australia;1471
Australia;1472
Australia;1473
Australia;1474
Australia;1475
Australia;1476
Australia;1477
Australia;1478
Australia;1479
Australia;1480
Australia;1481
Australia;1482
Australia;1483
Australia;1484
Australia;1485
Australia;1486
Australia;1487
Australia;1488
Australia;1489
Australia;1490
Australia;1491
Australia;1492
Australia;1493
Australia;1494
Australia;1495
Australia;1496
Australia;1497
Australia;1498
Australia;1499
Australia;1500
Australia;1501
Australia;1502
Australia;1503
Australia;1504
Australia;1505
Australia;1506
Australia;1507
Australia;1508
Australia;1509
Australia;1510
Australia;1511
Australia;1512
Australia;1513
Australia;1514
Australia;1515
Australia;1516
Australia;1517
Australia;1518
Australia;1519
Australia;1520
Australia;1521
Australia;1522
Australia;1523
Australia;1524
Australia;1525
Australia;1526
Australia;1527
Australia;1528
Australia;1529
Australia;1530
Australia;1531
Australia;1532
Australia;1533
Australia;1534
Australia;1535
Australia;1536
Australia;1537
Australia;1538
Australia;1539
Australia;1540
Australia;1541
Australia;1542
Australia;1543
Australia;1544
Australia;1545
Australia;1546
Australia;1547
Australia;1548
Australia;1549
Australia;1550
Australia;1551
Australia;1552
Australia;1553
Australia;1554
Australia;1555
Australia;1556
Australia;1557
Australia;1558
Australia;1559
Australia;1560
Australia;1561
Australia;1562
Australia;1563
Australia;1564
Australia;1565
Australia;1566
Australia;1567
Australia;1568
Australia;1569
Australia;1570
Australia;1571
Australia;1572
Australia;1573
Australia;1574
Australia;1575
Australia;1576
Australia;1577
Australia;1578
Australia;1579
Australia;1580
Australia;1581
Australia;1582
Australia;1583
Australia;1584
Australia;1585
Australia;1586
Australia;1587
Australia;1588
Australia;1589
Australia;1590
Australia;1591
Australia;1592
Australia;1593
Australia;1594
Australia;1595
Australia;1596
Australia;1597
Australia;1598
Australia;1599
Australia;1600
Australia;1601
Australia;1602
Australia;1603
Australia;1604
Australia;1605
Australia;1606
Australia;1607
Australia;1608
Australia;1609
Australia;1610
Australia;1611
Australia;1612
Australia;1613
Australia;1614
Australia;1615
Australia;1616
Australia;1617
Australia;1618
Australia;1619
Australia;1620
Australia;1621
Australia;1622
Australia;1623
Australia;1624
Australia;1625
Australia;1626
Australia;1627
Australia;1628
Australia;1629
Australia;1630
Australia;1631
Australia;1632
Australia;1633
Australia;1634
Australia;1635
Australia;1636
Australia;1637
Australia;1638
Australia;1639
Australia;1640
Australia;1641
Australia;1642
Australia;1643
Australia;1644
Australia;1645
Australia;1646
Australia;1647
Australia;1648
Australia;1649
Australia;1650
Australia;1651
Australia;1652
Australia;1653
Australia;1654
Australia;1655
Australia;1656
Australia;1657
Australia;1658
Australia;1659
Australia;1660
Australia;1661
Australia;1662
Australia;1663
Australia;1664
Australia;1665
Australia;1666
Australia;1667
Australia;1668
Australia;1669
Australia;1670
Australia;1671
Australia;1672
Australia;1673
Australia;1674
Australia;1675
Australia;1676
Australia;1677
Australia;1678
Australia;1679
Australia;1680
Australia;1681
Australia;1682
Australia;1683
Australia;1684
Australia;1685
Australia;1686
Australia;1687
Australia;1688
Australia;1689
Australia;1690
Australia;1691
Australia;1692
Australia;1693
Australia;1694
Australia;1695
Australia;1696
Australia;1697
Australia;1698
Australia;1699
Australia;1700
Australia;1701
Australia;1702
Australia;1703
Australia;1704
Australia;1705
Australia;1706
Australia;1707
Australia;1708
Australia;1709
Australia;1710
Australia;1711
Australia;1712
Australia;1713
Australia;1714
Australia;1715
Australia;1716
Australia;1717
Australia;1718
Australia;1719
Australia;1720
Australia;1722
Australia;1723
Australia;1724
Australia;1725
Australia;1726
Australia;1727
Australia;1728
Australia;1729
Australia;1730
Australia;1731
Australia;1732
Australia;1733
Australia;1734
Australia;1735
Australia;1736
Australia;1737
Australia;1738
Australia;1739
Australia;1740
Australia;1741
Australia;1742
Australia;1743
Australia;1744
Australia;1745
Australia;1746
Australia;1747
Australia;1748
Australia;1749
Australia;1750
Australia;1751
Australia;1752
Australia;1753
Australia;1754
Australia;1755
Australia;1756
Australia;1757
Australia;1758
Australia;1759
Australia;1760
Australia;1761
Australia;1762
Australia;1763
Australia;1764
Australia;1765
Australia;1766
Australia;1767
Australia;1768
Australia;1769
Australia;1770
Australia;1771
Australia;1772
Australia;1773
Australia;2303
Australia;2395
Australia;2575
Australia;2576
Australia;2577
Australia;2578
Australia;3037
Australia;3087
Australia;3088
Australia;3107
Australia;3127
Australia;3149
Australia;3158
Australia;3181
Australia;3195
Australia;3237
Australia;3244
Australia;3249
Australia;3250
Australia;3269
Australia;3270
Australia;3280
Australia;3285
Australia;3297
Australia;3323
Australia;3332
Australia;3333
Australia;3334
Australia;3337
Australia;3341
Australia;3344
Australia;3349
Australia;3352
Australia;3359
Australia;3372
Australia;3405
Australia;3443
Australia;3469
Australia;3481
Australia;3997
Australia;4007
Australia;4009
Australia;4966
Australia;4967
Australia;4968
Australia;4969
Australia;4970
Australia;4971
Australia;4972
Australia;4973
Australia;4974
Australia;4975
Australia;4976
Australia;4977
Australia;4978
Australia;4979
Australia;4980
Australia;4981
Australia;4982
Australia;4983
Australia;4984
Australia;4985
Australia;4986
Australia;4987
Australia;4988
Australia;4989
Australia;4990
Australia;5004
Australia;5005
Australia;5006
Australia;5087
Australia;5088
Australia;5089
Australia;5090
Australia;5091
Australia;5092
Australia;5093
Australia;5094
Australia;5095
Australia;5266
Australia;5267
Australia;5268
Australia;5269
Australia;5270
Australia;5271
Australia;5272
Australia;5273
Australia;5274
Australia;5275
Australia;5343
Australia;5344
Australia;5381
Australia;5382
Australia;5759
Australia;5764
Australia;5766
Australia;5771
Australia;5779
Australia;5783
Australia;5791
Australia;5794
Australia;5798
Australia;5804
Australia;6021
Australia;6022
Australia;6183
Australia;6197
Australia;6204
Australia;6209
Australia;6210
Australia;6704
Australia;6707
Australia;6792
Australia;6848
Australia;6849
Australia;6850
Australia;6851
Australia;6852
Australia;6853
Australia;6854
Australia;6855
Australia;6856
Australia;6857
Australia;6858
Australia;6859
Australia;6860
Australia;6861
Australia;6862
Australia;6863
Australia;6864
Australia;6865
Australia;6866
Australia;6867
Australia;6868
Australia;6869
Australia;6870
Australia;6871
Australia;6872
Australia;6873
Australia;6874
Australia;6875
Australia;6876
Australia;6877
Australia;6878
Australia;6879
Australia;6880
Australia;6881
Australia;6882
Australia;6883
Australia;6884
Australia;6885
Australia;6886
Australia;6887
Australia;6888
Australia;6889
Australia;6890
Australia;6891
Australia;6892
Australia;6893
Australia;6894
Australia;6895
Australia;6896
Australia;6897
Australia;6898
Australia;6899
Australia;6900
Australia;6901
Australia;6902
Australia;6903
Australia;6904
Australia;6905
Australia;6906
Australia;6907
Australia;6908
Australia;6909
Australia;6910
Australia;6911
Australia;6912
Australia;6913
Australia;6914
Australia;6915
Australia;6916
Australia;6917
Australia;6918
Australia;6919
Australia;6920
Australia;6921
Australia;6922
Australia;6923
Australia;6924
Australia;6925
Australia;6926
Australia;6927
Australia;6928
Australia;6929
Australia;6930
Australia;6931
Australia;6932
Australia;6933
Australia;6934
Australia;6935
Australia;6936
Australia;6937
Australia;6938
Australia;6939
Australia;6940
Australia;6941
Australia;6942
Australia;6943
Australia;6944
Australia;6945
Australia;6946
Australia;6947
Australia;6948
Australia;6949
Australia;6950
Australia;6951
Australia;6952
Australia;6953
Australia;6954
Australia;6955
Australia;6956
Australia;6957
Australia;6958
Australia;6959
Australia;6960
Australia;6961
Australia;6962
Australia;6963
Australia;6964
Australia;6965
Australia;6966
Australia;6967
Australia;6968
Australia;6969
Australia;6970
Australia;6971
Australia;6972
Australia;6973
Australia;6974
Australia;6975
Australia;6976
Australia;6977
Australia;6978
Australia;6979
Australia;6980
Australia;6981
Australia;6982
Australia;6983
Australia;6984
Australia;6985
Australia;6986
Australia;6987
Australia;6988
Australia;6989
Australia;6990
Australia;6991
Australia;6992
Australia;6993
Australia;6994
Australia;6995
Australia;6996
Australia;6997
Australia;6998
Australia;6999
Australia;7000
Australia;7001
Australia;7002
Australia;7003
Australia;7004
Australia;7005
Australia;7006
Australia;7007
Australia;7008
Australia;7009
Australia;7010
Australia;7011
Australia;7012
Australia;7013
Australia;7014
Australia;7015
Australia;7016
Australia;7017
Australia;7018
Australia;7019
Australia;7020
Australia;7021
Australia;7022
Australia;7023
Australia;7024
Australia;7025
Australia;7026
Australia;7027
Australia;7028
Australia;7029
Australia;7030
Australia;7031
Australia;7032
Australia;7033
Australia;7034
Australia;7035
Australia;7036
Australia;7037
Australia;7038
Australia;7039
Australia;7040
Australia;7041
Australia;7042
Australia;7043
Australia;7044
Australia;7045
Australia;7046
Australia;7047
Australia;7049
Australia;7050
Australia;7051
Australia;7052
Australia;7053
Australia;7054
Australia;7055
Australia;7056
Australia;7057
Australia;7058
Australia;7059
Australia;7060
Australia;7061
Australia;7062
Australia;7063
Australia;7064
Australia;7065
Australia;7066
Australia;7067
Australia;7068
Australia;7069
Australia;7070
Australia;7071
Australia;7072
Australia;7073
Australia;7074
Australia;7075
Australia;7076
Australia;7077
Australia;7078
Australia;7079
Australia;7080
Australia;7081
Australia;7082
Australia;7083
Australia;7084
Australia;7085
Australia;7086
Australia;7087
Australia;7088
Australia;7089
Australia;7090
Australia;7091
Australia;7092
Australia;7093
Australia;7094
Australia;7095
Australia;7096
Australia;7097
Australia;7098
Australia;7099
Australia;7100
Australia;7101
Australia;7102
Australia;7103
Australia;7104
Australia;7105
Australia;7106
Australia;7107
Australia;7108
Australia;7109
Australia;7110
Australia;7111
Australia;7112
Australia;7113
Australia;7114
Australia;7115
Australia;7116
Australia;7117
Australia;7118
Australia;7119
Australia;7120
Australia;7121
Australia;7122
Australia;7123
Australia;7124
Australia;7125
Australia;7126
Australia;7127
Australia;7128
Australia;7129
Australia;7130
Australia;7131
Australia;7132
Australia;7133
Australia;7134
Australia;7135
Australia;7136
Australia;7137
Australia;7138
Australia;7139
Australia;7140
Australia;7141
Australia;7142
Australia;7143
Australia;7144
Australia;7145
Australia;7146
Australia;7147
Australia;7148
Australia;7149
Australia;7150
Australia;7151
Australia;7152
Australia;7153
Australia;7154
Australia;7155
Australia;7156
Australia;7157
Australia;7158
Australia;7159
Australia;7160
Australia;7161
Australia;7162
Australia;7163
Australia;7164
Australia;7165
Australia;7166
Australia;7167
Australia;7168
Australia;7169
Australia;7170
Australia;7171
Australia;7172
Australia;7173
Australia;7174
Australia;7175
Australia;7176
Australia;7177
Australia;7178
Australia;7179
Australia;7180
Australia;7181
Australia;7182
Australia;7183
Australia;7184
Australia;7185
Australia;7186
Australia;7187
Australia;7188
Australia;7189
Australia;7190
Australia;7191
Australia;7192
Australia;7193
Australia;7194
Australia;7195
Australia;7196
Australia;7197
Australia;7198
Australia;7199
Australia;7200
Australia;7201
Australia;7202
Australia;7203
Australia;7204
Australia;7205
Australia;7206
Australia;7207
Australia;7208
Australia;7209
Australia;7210
Australia;7211
Australia;7212
Australia;7213
Australia;7214
Australia;7215
Australia;7216
Australia;7217
Australia;7218
Australia;7219
Australia;7220
Australia;7221
Australia;7222
Australia;7223
Australia;7224
Australia;7225
Australia;7226
Australia;7227
Australia;7228
Australia;7229
Australia;7230
Australia;7231
Australia;7232
Australia;7233
Australia;7234
Australia;7235
Australia;7236
Australia;7237
Australia;7238
Australia;7239
Australia;7240
Australia;7241
Australia;7242
Australia;7243
Australia;7244
Australia;7245
Australia;7246
Australia;7247
Australia;7248
Australia;7249
Australia;7250
Australia;7251
Australia;7252
Australia;7253
Australia;7254
Australia;7255
Australia;7256
Australia;7257
Australia;7258
Australia;7259
Australia;7260
Australia;7261
Australia;7262
Australia;7263
Australia;7264
Australia;7265
Australia;7266
Australia;7267
Australia;7268
Australia;7269
Australia;7270
Australia;7271
Australia;7272
Australia;7273
Australia;7274
Australia;7275
Australia;7276
Australia;7277
Australia;7278
Australia;7279
Australia;7280
Australia;7281
Australia;7282
Australia;7283
Australia;7284
Australia;7285
Australia;7286
Australia;7287
Australia;7288
Australia;7289
Australia;7290
Australia;7291
Australia;7292
Australia;7293
Australia;7294
Australia;7295
Australia;7296
Australia;7297
Australia;7298
Australia;7299
Australia;7300
Australia;7301
Australia;7302
Australia;7303
Australia;7304
Australia;7305
Australia;7306
Australia;7307
Australia;7308
Australia;7309
Australia;7310
Australia;7311
Australia;7312
Australia;7313
Australia;7314
Australia;7315
Australia;7316
Australia;7317
Australia;7318
Australia;7319
Australia;7320
Australia;7321
Australia;7322
Australia;7323
Australia;7324
Australia;7325
Australia;7326
Australia;7327
Australia;7328
Australia;7329
Australia;7330
Australia;7331
Australia;7332
Australia;7333
Australia;7334
Australia;7335
Australia;7336
Australia;7337
Australia;7338
Australia;7339
Australia;7340
Australia;7341
Australia;7342
Australia;7343
Australia;7344
Australia;7345
Australia;7346
Australia;7347
Australia;7348
Australia;7349
Australia;7350
Australia;7351
Australia;7352
Australia;7353
Australia;7354
Australia;7355
Australia;7356
Australia;7357
Australia;7358
Australia;7359
Australia;7360
Australia;7361
Australia;7362
Australia;7363
Australia;7364
Australia;7365
Australia;7366
Australia;7367
Australia;7368
Australia;7369
Australia;7370
Australia;7371
Australia;7372
Australia;7373
Australia;7374
Australia;7375
Australia;7376
Australia;7377
Australia;7378
Australia;7379
Australia;7380
Australia;7670
Australia;7671
Australia;7672
Australia;7673
Australia;7674
Australia;7675
Australia;7676
Australia;7677
Australia;7678
Australia;7679
Australia;7680
Australia;7681
Australia;7682
Australia;7683
Australia;7684
Australia;7685
Australia;7686
Australia;7687
Australia;7688
Australia;7689
Australia;7691
Australia;7692
Australia;7693
Australia;7694
Australia;7695
Australia;7696
Australia;7697
Australia;7698
Australia;7699
Australia;7700
Australia;7701
Australia;7702
Australia;7703
Australia;7704
Australia;7705
Australia;7706
Australia;7707
Australia;7708
Australia;7709
Australia;7710
Australia;7711
Australia;7712
Australia;7713
Australia;7714
Australia;7715
Australia;7716
Australia;7717
Australia;7718
Australia;7719
Australia;7720
Australia;7721
Australia;7722
Australia;7723
Australia;7724
Australia;7725
Australia;7726
Australia;7727
Australia;7728
Australia;7729
Australia;7730
Australia;7731
Australia;7732
Australia;7733
Australia;7734
Australia;7735
Australia;7736
Australia;7737
Australia;7738
Australia;7739
Australia;7740
Australia;7741
Australia;7742
Australia;7743
Australia;7744
Australia;7745
Australia;7746
Australia;7747
Australia;7748
Australia;7749
Australia;7750
Australia;7751
Australia;7752
Australia;7753
Australia;7754
Australia;7755
Australia;7756
Australia;7757
Australia;7758
Australia;7759
Australia;7760
Australia;7761
Australia;7762
Australia;7763
Australia;7764
Australia;7765
Australia;7766
Australia;7767
Australia;7768
Australia;7769
Australia;7770
Australia;7771
Australia;7772
Australia;7773
Australia;7774
Australia;7775
Australia;7776
Australia;7777
Australia;7778
Australia;7779
Australia;7780
Australia;7781
Australia;7782
Australia;7783
Australia;7784
Australia;7785
Australia;7786
Australia;7787
Australia;7788
Australia;7789
Australia;7790
Australia;7791
Australia;7792
Australia;7793
Australia;7794
Australia;7795
Australia;9592
Australia;9593
Australia;9594
Australia;9595
Australia;9596
Australia;9597
Australia;9598
Australia;9599
Australia;9600
Australia;9601
Australia;9602
Australia;9603
Australia;9757
Australia;9765
Australia;9811
Australia;9814
Australia;9845
Australia;10619
Australia;10620
Australia;10621
Australia;10622
Australia;10623
Australia;10624
Australia;10625
Australia;10626
Australia;10627
Australia;10628
Australia;10629
Australia;10630
Australia;10631
Australia;10632
Australia;10633
Australia;10634
Australia;10635
Australia;10636
Australia;10637
Australia;10638
Australia;10639
Australia;10640
Australia;10641
Australia;10642
Australia;10643
Australia;10644
Australia;10645
Australia;10646
Australia;10647
Australia;10648
Australia;10649
Australia;10650
Australia;10651
Australia;10652
Australia;10653
Australia;10654
Australia;10655
Australia;10656
Australia;10657
Australia;10658
Australia;10659
Australia;10660
Australia;10661
Australia;10662
Australia;10663
Australia;10664
Australia;10665
Australia;10991
Australia;11078
Australia;11085
Australia;11086
Australia;11089
Australia;11239
Australia;11240
Australia;11241
Australia;11242
Australia;11243
Australia;11244
Australia;11245
Australia;11246
Australia;11247
Australia;11248
Australia;11249
Australia;11250
Australia;11251
Australia;11252
Australia;11253
Australia;11267
Australia;11334
Australia;11337
Australia;11493
Australia;11494
Australia;11495
Australia;11496
Australia;11497
Australia;11655
Australia;11656
Australia;11657
Australia;11658
Australia;11659
Australia;11660
Australia;11661
Australia;11662
Australia;11663
Australia;11664
Australia;11665
Australia;11666
Australia;11667
Australia;11668
Australia;11669
Australia;11670
Australia;11671
Australia;11672
Australia;11673
Australia;11674
Australia;11675
Australia;11676
Australia;11677
Australia;11690
Australia;11691
Australia;11692
Australia;11693
Australia;11694
Australia;11696
Australia;11697
Australia;11698
Australia;11699
Australia;11701
Australia;11702
Australia;11703
Australia;11704
Australia;11705
Australia;11706
Australia;11707
Australia;11708
Australia;11709
Australia;11794
Australia;11795
Australia;11806
Australia;11807
Australia;11808
Australia;11809
Australia;11810
Australia;11811
Australia;11812
Australia;11813
Australia;11814
Australia;11815
Australia;11816
Australia;12398
Australia;12399
Australia;12400
Australia;12401
Australia;12402
Australia;12403
Australia;12404
Australia;12405
Australia;12406
Australia;12407
Australia;12408
Australia;12409
Australia;12410
Australia;12411
Australia;12412
Australia;12413
Australia;12414
Australia;12415
Australia;12416
Australia;12417
Australia;12418
Australia;12419
Australia;12420
Australia;12421
Australia;12422
Australia;12423
Australia;12424
Australia;12429
Australia;12430
Australia;12438
Australia;12569
Australia;12570
Australia;12571
Australia;12572
Australia;12573
Australia;12574
Australia;12575
Australia;12576
Australia;12577
Australia;12578
Australia;12579
Australia;12580
Australia;12581
Australia;12582
Australia;12583
Australia;12584
Australia;12649
Australia;12650
Australia;12655
Australia;12657
Australia;12658
Australia;12659
Australia;12664
Australia;12670
Australia;12675
Australia;12676
Cocos Is.;1774
Cocos Is.;1778
Cocos Is.;1781
Cocos Is.;1783
Cocos Is.;1784
Cocos Is.;1785
Cocos Is.;1788
Cocos Is.;1789
Cocos Is.;1798
Cocos Is.;1805
Cocos Is.;1806
Cocos Is.;1812
Cocos Is.;1816
Cocos Is.;1818
Cocos Is.;1825
Cocos Is.;1826
Cocos Is.;6023
Cocos Is.;6788
Cocos Is.;6789
Cocos Is.;6792
Cocos Is.;9745
Cocos Is.;9750
Cocos Is.;9752
Cocos Is.;9754
Cocos Is.;9756
Cocos Is.;9761
Cocos Is.;9763
Cocos Is.;9765
Cocos Is.;9766
Cocos Is.;9767
Cocos Is.;9768
Cocos Is.;9777
Cocos Is.;9782
Cocos Is.;9785
Cocos Is.;9787
Cocos Is.;9797
Cocos Is.;9799
Cocos Is.;9802
Cocos Is.;9809
Cocos Is.;9812
Cocos Is.;10989
Cocos Is.;10990
Cocos Is.;10995
Cocos Is.;10998
Cocos Is.;11004
Cocos Is.;11007
Cocos Is.;11022
Cocos Is.;11885
Cocos Is.;11896
Cocos Is.;11899
Cocos Is.;11944
Cocos Is.;11959
Cocos Is.;11998
Cocos Is.;12280
Cocos Is.;12570
Cocos Is.;12773
Cocos Is.;12781
French Southern & Antarctic Lands;1774
French Southern & Antarctic Lands;1775
French Southern & Antarctic Lands;1776
French Southern & Antarctic Lands;1777
French Southern & Antarctic Lands;1778
French Southern & Antarctic Lands;1780
French Southern & Antarctic Lands;1781
French Southern & Antarctic Lands;1782
French Southern & Antarctic Lands;1783
French Southern & Antarctic Lands;1784
French Southern & Antarctic Lands;1786
French Southern & Antarctic Lands;1788
French Southern & Antarctic Lands;1798
French Southern & Antarctic Lands;1799
French Southern & Antarctic Lands;1800
French Southern & Antarctic Lands;1801
French Southern & Antarctic Lands;1802
French Southern & Antarctic Lands;1803
French Southern & Antarctic Lands;1804
French Southern & Antarctic Lands;1805
French Southern & Antarctic Lands;1806
French Southern & Antarctic Lands;1807
French Southern & Antarctic Lands;1808
French Southern & Antarctic Lands;1809
French Southern & Antarctic Lands;1810
French Southern & Antarctic Lands;1811
French Southern & Antarctic Lands;1813
French Southern & Antarctic Lands;1817
French Southern & Antarctic Lands;1818
French Southern & Antarctic Lands;1819
French Southern & Antarctic Lands;1820
French Southern & Antarctic Lands;1821
French Southern & Antarctic Lands;1822
French Southern & Antarctic Lands;1824
French Southern & Antarctic Lands;1825
French Southern & Antarctic Lands;1826
French Southern & Antarctic Lands;1827
French Southern & Antarctic Lands;1828
French Southern & Antarctic Lands;2303
French Southern & Antarctic Lands;2395
French Southern & Antarctic Lands;2584
French Southern & Antarctic Lands;5359
French Southern & Antarctic Lands;5362
French Southern & Antarctic Lands;5366
French Southern & Antarctic Lands;5370
French Southern & Antarctic Lands;5759
French Southern & Antarctic Lands;5766
French Southern & Antarctic Lands;5771
French Southern & Antarctic Lands;5779
French Southern & Antarctic Lands;5781
French Southern & Antarctic Lands;5783
French Southern & Antarctic Lands;5785
French Southern & Antarctic Lands;5791
French Southern & Antarctic Lands;5794
French Southern & Antarctic Lands;5796
French Southern & Antarctic Lands;5798
French Southern & Antarctic Lands;5800
French Southern & Antarctic Lands;5802
French Southern & Antarctic Lands;5804
French Southern & Antarctic Lands;6213
French Southern & Antarctic Lands;6214
French Southern & Antarctic Lands;6221
French Southern & Antarctic Lands;6222
French Southern & Antarctic Lands;6459
French Southern & Antarctic Lands;6460
French Southern & Antarctic Lands;6461
French Southern & Antarctic Lands;6462
French Southern & Antarctic Lands;6463
French Southern & Antarctic Lands;6464
French Southern & Antarctic Lands;6465
French Southern & Antarctic Lands;6466
French Southern & Antarctic Lands;6467
French Southern & Antarctic Lands;6793
French Southern & Antarctic Lands;6794
French Southern & Antarctic Lands;9743
French Southern & Antarctic Lands;9744
French Southern & Antarctic Lands;9745
French Southern & Antarctic Lands;9746
French Southern & Antarctic Lands;9747
French Southern & Antarctic Lands;9748
French Southern & Antarctic Lands;9749
French Southern & Antarctic Lands;9750
French Southern & Antarctic Lands;9751
French Southern & Antarctic Lands;9752
French Southern & Antarctic Lands;9753
French Southern & Antarctic Lands;9754
French Southern & Antarctic Lands;9755
French Southern & Antarctic Lands;9756
French Southern & Antarctic Lands;9757
French Southern & Antarctic Lands;9758
French Southern & Antarctic Lands;9759
French Southern & Antarctic Lands;9760
French Southern & Antarctic Lands;9761
French Southern & Antarctic Lands;9762
French Southern & Antarctic Lands;9763
French Southern & Antarctic Lands;9764
French Southern & Antarctic Lands;9765
French Southern & Antarctic Lands;9766
French Southern & Antarctic Lands;9767
French Southern & Antarctic Lands;9768
French Southern & Antarctic Lands;9771
French Southern & Antarctic Lands;9772
French Southern & Antarctic Lands;9773
French Southern & Antarctic Lands;9774
French Southern & Antarctic Lands;9775
French Southern & Antarctic Lands;9776
French Southern & Antarctic Lands;9777
French Southern & Antarctic Lands;9778
French Southern & Antarctic Lands;9779
French Southern & Antarctic Lands;9780
French Southern & Antarctic Lands;9781
French Southern & Antarctic Lands;9782
French Southern & Antarctic Lands;9783
French Southern & Antarctic Lands;9784
French Southern & Antarctic Lands;9786
French Southern & Antarctic Lands;9787
French Southern & Antarctic Lands;9788
French Southern & Antarctic Lands;9789
French Southern & Antarctic Lands;9790
French Southern & Antarctic Lands;9791
French Southern & Antarctic Lands;9793
French Southern & Antarctic Lands;9794
French Southern & Antarctic Lands;9795
French Southern & Antarctic Lands;9796
French Southern & Antarctic Lands;9798
French Southern & Antarctic Lands;9799
French Southern & Antarctic Lands;9800
French Southern & Antarctic Lands;9801
French Southern & Antarctic Lands;9802
French Southern & Antarctic Lands;9803
French Southern & Antarctic Lands;9804
French Southern & Antarctic Lands;9805
French Southern & Antarctic Lands;9806
French Southern & Antarctic Lands;9807
French Southern & Antarctic Lands;9808
French Southern & Antarctic Lands;9809
French Southern & Antarctic Lands;9810
French Southern & Antarctic Lands;9811
French Southern & Antarctic Lands;9812
